price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city
500000,3,1,1410,1197,3,0,0,3,1410,0,2012,1912,3085,35
499000,2,1,1110,957,2,0,0,3,930,180,2005,0,839,35
321950,2,1,860,1277,2,0,0,3,860,0,2007,0,1781,35
494000,3,2,2310,4729,2,0,0,3,2310,0,2011,0,4045,17
441750,2,1,1020,1060,3,0,0,3,1020,0,2008,0,3988,35
438000,2,1,980,1179,2,0,0,3,980,0,2010,0,1723,35
985000,4,2,4230,37769,2,0,0,3,4230,0,1989,0,1617,42
352000,3,2,1640,11050,1,0,0,4,1640,0,1972,0,913,32
839900,4,3,3810,13592,1,0,1,3,2560,1250,2013,1923,2073,32
765000,4,2,2790,10819,2,0,0,3,2790,0,1996,0,1613,16
460000,4,1,1750,5500,1,0,0,5,1050,700,1926,0,3881,35
224500,4,1,1430,8355,1,0,0,4,1430,0,1983,0,2675,1
254000,3,2,1850,4597,2,0,0,3,1850,0,2003,0,1055,9
255000,2,1,960,28717,1,0,0,4,960,0,1984,0,2540,41
610000,3,3,2480,45302,1,0,0,4,1620,860,1976,1992,1634,42
920000,4,3,3750,11025,2,0,0,3,3750,0,1976,0,2561,33
402500,4,2,2600,11951,2,0,0,3,2600,0,1988,2000,2792,14
280950,3,1,1390,8700,1,0,3,4,840,550,1912,1989,3744,32
604000,4,2,2260,7753,2,0,0,3,2260,0,1989,0,3002,16
565000,4,2,2470,7447,2,0,0,3,2470,0,1984,0,3176,20
255000,2,1,810,7980,1,0,0,1,810,0,1928,0,596,35
445000,4,2,1650,6000,1,0,0,5,1000,650,1959,0,1880,35
2400000,3,2,3000,11665,1,1,4,3,3000,0,2001,0,4512,33
195000,2,1,720,18000,1,0,0,3,720,0,1950,2005,152,35
275000,3,1,1390,48257,1,0,0,3,1390,0,1922,2013,3347,13
387000,3,2,1445,1606,2,0,0,3,1300,145,2003,0,1734,16
490000,2,1,1840,3300,1,0,0,4,1130,710,1910,0,3740,35
505000,3,2,2100,5824,2,0,2,3,2100,0,1999,0,3982,38
303500,3,1,1060,10464,1,0,0,4,1060,0,1973,0,884,19
270000,3,1,1500,6337,1,0,0,5,1500,0,1953,0,735,35
323000,4,2,1970,7213,1,0,0,3,1170,800,1977,2004,1395,32
382000,3,3,1410,1253,3,0,0,3,1410,0,2005,0,4444,35
1370000,4,2,3720,9450,1,0,4,5,1960,1760,1962,0,753,3
280000,4,2,2190,14439,1,0,0,4,1180,1010,1977,0,2802,1
260000,3,2,1920,8075,1,0,0,4,1510,410,1969,0,2752,14
201500,3,1,1160,8320,1,0,0,4,1160,0,1959,0,2114,18
1157200,4,4,5860,52889,2,0,0,4,4910,950,1996,0,785,42
536500,4,1,2000,4000,1,0,0,5,1450,550,1926,0,3147,35
248000,4,3,2163,5883,2,0,0,3,2163,0,2006,0,3214,0
532000,5,3,3480,57499,1,0,0,4,2340,1140,1976,1992,2040,16
580000,4,2,2840,6268,2,0,0,3,2840,0,1998,2006,1027,17
463000,2,1,1150,4400,1,0,0,4,1150,0,1905,0,3082,35
742500,4,2,3100,3773,2,0,0,3,2000,1100,1919,1996,1157,35
260000,3,2,1420,14850,1,0,0,4,1020,400,1963,0,2794,18
590000,4,2,2430,32496,1,0,0,3,2430,0,1993,0,1504,42
312000,4,2,1930,7452,1,0,0,3,1430,500,1984,0,1813,18
566000,3,2,1660,10140,1,0,0,4,1370,290,1980,0,4492,31
511555,3,2,1400,7293,1,0,0,4,1400,0,1963,0,2331,3
583000,4,2,2660,4000,2,0,0,3,2660,0,2001,0,4501,31
290000,4,2,2000,13300,1,0,0,4,1200,800,1968,0,2583,1
311100,4,2,2130,8078,1,0,0,4,1380,750,1977,0,2878,32
325000,3,2,1352,1694,3,0,0,3,1352,0,2007,0,444,35
491300,3,1,1750,11340,1,0,1,4,1300,450,1987,0,3072,33
315000,5,1,2320,8100,1,0,0,4,1160,1160,1956,0,3252,6
360000,2,1,1420,81892,1,0,0,3,1180,240,1956,2001,1517,32
330000,4,2,1940,3784,2,0,0,3,1940,0,2003,0,1262,32
481450,3,2,1410,4800,1,0,0,3,1410,0,1940,1996,4054,35
234950,3,1,1360,9948,1,0,0,3,1360,0,1977,2004,1840,4
251000,3,1,1220,7250,1,0,0,3,1220,0,1962,2003,3289,27
782000,4,2,2830,20345,2,0,0,3,1980,850,1979,2014,253,3
833000,4,2,3780,10308,2,0,0,3,3780,0,1999,0,2334,33
542500,4,2,2330,14289,2,0,0,4,2330,0,1978,2000,1754,3
851000,3,2,3560,107290,2,0,0,3,3560,0,1987,2000,1843,31
325000,4,1,1470,70800,1,0,0,3,1470,0,1976,0,2525,30
415000,4,2,3060,48787,2,0,0,3,3060,0,1992,0,2673,30
252500,3,1,1030,6127,1,0,0,3,880,150,1947,2012,4168,35
465000,4,2,1930,9653,1,0,0,4,1930,0,1968,0,2527,14
336900,3,1,1780,120661,1,0,0,4,1780,0,1979,0,2781,11
225000,3,2,2000,9202,2,0,0,4,2000,0,1992,0,1790,21
270000,3,2,1690,9583,1,0,0,4,1690,0,1969,0,186,32
1702500,5,4,5190,23716,2,0,2,3,3390,1800,1987,2000,4270,23
536000,3,1,1300,5413,1,0,0,3,1300,0,1925,1992,4457,35
585000,4,3,2400,29252,2,0,0,4,2400,0,1982,2011,1077,42
445000,2,2,1150,6634,1,0,0,3,860,290,1940,1996,1333,35
320000,4,2,2310,7490,2,0,0,3,2310,0,1980,0,257,32
769900,4,3,2730,3047,2,0,0,3,2400,330,2006,0,2328,35
557000,4,2,2840,4500,2,0,0,3,2840,0,2012,1912,1585,17
212000,2,1,1020,1525,2,0,0,3,1020,0,2004,2003,92,35
376000,3,2,1340,1384,3,0,0,3,1340,0,2008,0,4395,35
800000,4,3,3540,159430,2,0,0,3,3540,0,2007,0,2774,7
2238888,5,6,7270,130017,2,0,0,3,6420,850,2010,0,3895,16
324000,3,2,998,904,2,0,0,3,798,200,2007,0,4171,35
549900,5,2,3060,7015,1,0,0,5,1600,1460,1979,0,195,35
320000,3,2,2130,6969,2,0,0,3,2130,0,2003,0,4511,21
875000,4,2,2520,6000,1,0,0,3,1400,1120,1921,2007,3795,35
265000,4,1,1940,9533,1,0,0,3,1080,860,1962,2003,4500,18
394950,3,2,1350,1250,3,0,0,3,1270,80,2006,0,3665,35
842500,4,2,2160,5298,2,0,0,4,2160,0,1902,0,4349,35
368000,3,2,1370,1350,2,0,0,3,1010,360,2007,0,3565,35
1225000,4,4,5420,101930,1,0,0,3,3890,1530,2001,0,2168,31
885000,4,2,2830,5000,2,0,0,3,2830,0,1995,0,2879,35
453246,3,2,2010,2287,2,0,0,3,1390,620,2014,0,2165,16
927000,4,2,3300,12090,2,0,0,3,3300,0,1953,0,4364,8
490000,2,2,1230,1391,2,0,0,3,870,360,2004,2003,145,35
341000,3,1,1720,7119,1,0,0,4,1720,0,1952,0,1292,36
235000,1,1,810,2451,1,0,0,5,810,0,1941,0,4431,35
1200000,3,1,1560,8078,1,1,4,4,1560,0,1928,0,2918,23
560000,3,2,2560,216777,1,0,0,3,2560,0,1986,0,1577,1
900000,4,3,4700,38412,2,0,0,3,3420,1280,1978,0,2967,3
255000,2,1,1220,2500,1,0,0,3,770,450,1910,2006,2577,35
1575000,5,2,3650,20150,1,0,0,4,2360,1290,1975,0,459,3
876650,3,3,2170,12508,1,0,0,5,1650,520,1928,1970,3280,23
540000,4,2,2540,228254,1,0,0,3,1450,1090,1990,2009,2686,11
350000,2,1,910,4500,1,0,0,4,910,0,1906,1990,3276,35
750000,4,2,2980,4930,2,0,0,3,2890,90,2000,0,1217,3
582000,4,1,2120,4650,1,0,1,3,1190,930,1951,1994,4378,35
1315000,4,3,3460,3997,2,0,0,3,2560,900,2004,2003,2016,35
372500,5,3,2480,10090,1,0,0,3,1300,1180,2004,2003,3600,35
410000,3,2,2200,16921,2,0,0,3,2200,0,1987,2000,1849,21
360000,4,2,1730,5500,1,0,0,5,1010,720,1943,0,4101,35
1015000,3,2,2920,34527,1,0,4,4,1800,1120,1954,1983,3522,35
225000,3,1,990,8012,1,0,0,4,990,0,1966,0,1201,32
647000,4,2,3040,6887,2,0,0,3,3040,0,1999,0,1822,33
950000,5,3,4530,258746,1,0,0,4,3200,1330,2003,0,1708,42
185000,3,1,1370,8470,1,0,0,4,1370,0,1961,2001,2088,1
335000,3,2,1940,4927,2,0,0,3,1940,0,2004,2003,1335,32
210000,3,2,1040,2643,2,0,0,3,720,320,2004,2003,3496,35
522000,4,2,1800,8623,1,0,0,4,1360,440,1980,0,367,19
770000,3,1,1720,5000,1,0,0,3,1720,0,1954,2014,1158,35
499950,3,1,980,6380,1,0,0,3,760,220,1941,1994,1351,35
751000,4,2,3110,6142,2,0,0,3,3110,0,2004,2003,318,31
330000,5,3,2100,7715,1,0,0,3,1250,850,2013,1923,124,6
465000,3,1,2020,11358,1,0,0,4,1190,830,1956,0,344,19
850000,4,1,2350,11914,1,0,0,4,2350,0,1961,2001,4187,23
947500,4,2,3290,12329,1,0,0,4,3290,0,1968,0,4372,23
302000,5,2,2180,7813,2,0,0,3,2180,0,1986,0,2309,21
500000,2,2,1290,1334,3,0,0,3,1290,0,2007,0,3653,35
201000,3,1,1460,9750,1,0,0,4,1460,0,1969,0,2626,18
265000,2,1,1290,2828,2,0,0,3,1290,0,2008,0,2023,31
870300,4,2,2350,3150,1,0,0,4,1690,660,1910,0,3261,35
339000,3,1,1080,8100,1,0,0,4,1080,0,1955,2009,1697,36
690000,4,2,2670,13463,2,0,0,4,2670,0,1989,0,2077,16
788000,4,3,3680,5759,2,0,0,3,2840,840,2003,0,3635,16
315275,3,1,1440,8040,1,0,0,3,960,480,1951,1994,332,35
505000,4,1,1940,4800,1,0,0,5,1030,910,1922,1956,3153,35
368000,3,1,1280,9898,1,0,0,3,1280,0,1968,1997,678,42
947500,3,2,2980,27144,1,1,2,5,2180,800,1917,0,4515,6
156000,3,1,970,8580,1,0,0,3,970,0,1959,1989,2529,14
610000,4,3,2110,5000,1,0,2,4,1640,470,1930,0,4410,35
420000,2,2,1480,1369,3,0,0,3,1480,0,2009,0,4149,31
192000,2,1,700,10540,1,0,0,3,700,0,1953,0,517,26
910000,3,2,2700,6120,1,0,0,4,1350,1350,1962,0,515,35
1300000,4,3,2330,9687,2,0,3,3,2330,0,1918,0,3946,35
1346400,5,1,3380,20021,1,0,0,4,1690,1690,1963,0,4464,8
840000,4,2,2600,2750,1,0,0,3,1620,980,1936,0,2126,35
300000,2,1,1360,8100,1,0,0,3,860,500,1975,0,768,35
505000,4,2,2780,6369,1,0,0,3,1590,1190,1978,0,4406,19
110000,3,1,1250,53143,1,0,0,5,1250,0,1945,0,1633,21
746000,3,2,2620,8950,2,0,0,3,2620,0,1992,0,1225,3
211000,3,1,1350,7620,1,0,0,5,1350,0,1941,0,1181,6
675000,4,3,2400,3340,1,0,0,4,1200,1200,1964,0,3717,35
734200,4,2,2760,5000,1,0,0,5,1680,1080,1928,1970,4443,35
1225000,4,2,3070,16028,1,0,3,3,1870,1200,1976,0,4232,23
615000,2,1,2040,28593,1,1,3,4,2040,0,1919,1990,1953,41
630000,4,2,1770,6000,2,0,0,5,1770,0,1911,1981,2709,35
1264000,4,3,3490,9170,2,0,0,3,3490,0,2012,1912,122,3
301500,2,1,830,1333,2,0,0,3,830,0,2005,0,3632,35
369000,2,2,980,895,2,0,0,3,670,310,2009,0,1323,35
635000,3,2,1570,1433,3,0,0,3,1570,0,2010,0,4082,35
1033888,4,3,3270,5187,2,0,0,3,3110,160,2014,0,183,31
383000,4,2,2160,6223,2,0,0,3,2160,0,2010,0,1904,21
1050000,4,3,3280,11000,2,0,0,3,2320,960,2008,0,662,19
455000,4,2,3360,7685,2,0,0,3,3360,0,2001,0,1478,32
819900,5,2,3150,7119,2,0,0,3,3150,0,2013,1923,4143,31
625000,3,3,1810,1846,2,0,0,4,1440,370,2009,0,3486,35
651000,4,2,2740,7140,2,0,0,3,2740,0,1993,0,2143,33
480000,5,4,3830,35000,1,0,0,3,2130,1700,1976,0,1437,42
757000,3,3,3190,5283,2,0,0,3,3190,0,2007,0,1740,16
460000,3,2,2350,10450,1,0,0,3,1390,960,1977,2004,1098,17
267345,4,2,2510,8165,1,0,0,4,1610,900,1972,0,2469,14
530000,2,2,1680,4950,1,0,0,3,1680,0,2006,0,2035,31
449500,3,2,1770,6610,1,0,0,4,960,810,1954,1979,1594,36
289000,3,1,1090,7315,1,0,0,5,1090,0,1981,0,3089,32
373000,5,2,3001,5710,2,0,0,3,3001,0,2006,0,2229,18
525000,5,3,2450,4591,2,0,0,3,2450,0,1994,0,3969,35
777000,3,3,3610,59677,2,0,0,3,2440,1170,2003,0,1532,16
550000,4,2,2250,7500,1,0,0,5,1200,1050,1956,0,2122,3
523000,3,1,1240,7735,1,0,0,4,1240,0,1957,2001,62,3
628000,4,2,2260,6000,1,0,0,3,1430,830,1958,2004,4123,35
581000,4,1,2090,8164,1,0,0,4,1070,1020,1963,0,3979,31
245000,5,1,2020,7902,1,0,0,3,1220,800,1962,2003,113,35
415000,3,1,1960,5000,1,0,0,5,980,980,1911,1984,3439,35
1895000,5,2,3120,16672,2,0,0,4,3120,0,1969,0,4345,43
225000,3,1,1250,7500,1,0,0,3,1250,0,1967,2011,812,18
287000,3,2,1490,9600,1,0,0,4,1170,320,1987,0,2354,11
799200,6,3,2890,2370,2,0,0,3,2290,600,1906,2014,3171,35
239950,3,1,1900,33888,1,0,0,4,1900,0,1942,1982,2941,1
591000,3,1,1680,2400,1,0,0,5,870,810,1922,1956,1124,35
700000,3,2,2030,8398,2,0,0,4,2030,0,1975,0,1467,3
475000,4,2,3740,8700,1,0,0,3,2260,1480,2004,2003,1238,32
575000,3,1,1580,11750,1,0,0,4,1180,400,1951,1999,3583,35
771000,3,2,1780,6120,1,0,0,4,1390,390,1927,0,1304,35
155000,2,1,910,6232,1,0,0,3,910,0,1943,2002,3411,35
550000,7,4,3440,8100,2,0,0,3,3440,0,1970,2014,3914,35
645000,3,2,1740,13750,2,0,0,4,1740,0,1975,0,1253,3
464000,5,2,3400,8970,1,0,0,4,1700,1700,1959,0,933,36
1050000,4,3,4400,16625,2,0,0,3,4400,0,2003,0,2420,33
350000,3,2,2010,14298,2,0,0,3,2010,0,1977,2004,171,41
591000,4,2,2710,38180,2,0,0,4,2710,0,1977,0,1627,42
2555000,4,2,5300,26211,2,1,2,2,4570,730,1923,0,3282,35
717000,3,1,1310,3880,1,0,0,3,1090,220,1956,2001,3955,35
225000,4,1,1950,12559,1,0,0,3,1950,0,1939,1969,3099,34
225000,3,1,1040,6535,1,0,0,3,1040,0,1947,2012,533,35
345000,3,1,1090,7200,1,0,0,3,1090,0,1968,1997,420,19
230000,2,0,650,5360,1,0,0,4,650,0,1931,0,736,35
385000,3,2,1480,6600,1,0,2,3,740,740,1943,2002,3137,35
90000,2,1,790,2640,1,0,0,3,790,0,1973,2013,936,19
860000,4,2,3560,11119,1,0,2,3,2290,1270,1986,0,3036,3
675000,4,2,3000,5548,2,0,0,3,3000,0,2006,0,309,25
975000,4,2,3490,7494,2,0,3,3,3490,0,2000,0,3426,3
780000,3,1,2340,10495,1,0,0,4,2340,0,1967,0,4229,23
370000,3,1,1650,8254,1,0,0,5,1060,590,1951,0,1414,36
665000,3,2,1940,5820,1,0,0,5,1150,790,1944,0,2731,35
675000,5,3,3410,9600,1,0,0,4,1870,1540,1968,0,2467,31
620000,3,1,1710,4050,1,0,0,3,1710,0,1909,2004,3700,35
1105000,4,1,2740,4000,2,0,0,5,1930,810,1905,0,1299,35
450000,3,2,1250,892,2,0,0,3,1040,210,2010,0,1950,35
450000,3,2,2450,42180,1,0,0,4,2450,0,1978,2000,1302,9
530000,3,1,1690,8190,1,0,0,4,1690,0,1958,1972,2364,3
635000,4,1,1950,13320,1,0,0,4,1370,580,1969,0,992,3
580000,5,2,2290,7125,1,0,0,3,1190,1100,1964,2000,1223,3
1550000,5,3,3370,17458,1,0,2,5,2000,1370,1982,0,4157,23
285000,3,1,1090,8640,1,0,0,4,1090,0,1973,0,1128,6
375000,3,1,1190,9486,1,0,0,4,1190,0,1953,1983,1847,26
1400000,5,4,3530,7924,2,0,0,3,3530,0,2001,0,1933,23
560000,3,1,1440,5000,2,0,0,3,1440,0,1910,2006,3722,35
405000,4,1,2180,13529,1,0,0,3,1090,1090,1956,2001,1246,20
413000,4,1,1410,6000,1,0,0,3,810,600,1925,2002,3142,35
287600,3,2,1950,8251,2,0,0,3,1950,0,1990,2009,3187,1
1680000,5,3,4860,23723,2,0,2,4,3820,1040,1989,0,4399,23
225000,3,1,1660,7210,1,0,0,3,1100,560,1963,2008,2505,1
319000,3,1,1390,12823,1,0,0,4,1390,0,1968,0,1110,42
322500,3,2,1350,14200,1,0,0,3,1350,0,1989,0,897,11
570000,3,2,1530,5401,1,0,0,4,1530,0,1937,0,4070,35
465000,3,1,1270,5112,1,0,0,3,1270,0,1950,2005,2928,35
435000,4,2,2140,6355,2,0,0,3,2140,0,2002,0,3905,38
502000,4,2,2040,5616,2,0,0,3,2040,0,2012,1912,4042,17
525000,3,3,2876,5086,2,0,0,3,2360,516,2007,0,538,42
525000,3,2,1580,1161,2,0,0,3,1010,570,2008,0,1794,35
660000,4,3,3400,5196,2,0,0,3,3400,0,2012,1912,4408,38
870000,4,2,3520,6773,2,0,0,3,2650,870,2006,0,4094,35
650000,4,2,2210,4861,2,0,0,3,2210,0,2013,1923,3715,35
505000,4,2,2790,5602,2,0,0,3,2790,0,2009,0,3494,32
330000,3,2,1450,5008,1,0,0,3,840,610,2007,0,3805,35
385000,4,1,1620,4980,1,0,0,4,860,760,1947,1988,22,35
306000,3,1,1220,1086,3,0,0,3,1220,0,2007,0,2900,35
546000,3,1,2000,5000,1,0,0,4,1110,890,1921,0,4065,35
925000,4,2,2190,7350,2,0,0,5,2190,0,1958,0,2858,23
542000,4,1,1900,8250,1,0,0,4,950,950,1955,2009,3005,3
800000,3,1,1700,4400,1,0,0,4,1700,0,1906,1990,243,35
620000,5,2,2540,3832,2,0,0,5,1760,780,1929,0,4032,35
175000,2,1,1170,8925,1,0,2,3,1170,0,1911,1979,4375,10
740000,5,5,5774,31675,1,0,2,3,4490,1284,1984,0,2481,14
345000,3,2,2120,15003,2,0,0,3,2120,0,1984,0,881,32
510000,3,1,2170,26460,1,0,0,3,1450,720,1986,0,3926,33
530000,4,2,2450,15002,1,0,0,5,2450,0,1974,0,3105,26
155000,2,1,700,5200,1,0,0,5,700,0,1952,1998,3391,32
266000,3,2,1780,7214,1,0,0,4,1400,380,1986,0,2290,18
257200,3,2,1850,8250,1,0,0,4,1150,700,1952,0,1649,1
265000,3,2,1570,5706,1,0,0,3,1570,0,1998,2006,337,1
372220,3,1,1290,5500,1,0,0,3,980,310,1951,1994,3346,35
337500,5,2,1700,7314,1,0,0,3,1000,700,1956,2001,3671,35
582500,2,1,1159,4800,1,0,0,3,1159,0,1948,1994,3205,35
489200,3,2,1850,9600,1,0,0,5,1850,0,1965,0,4274,19
405100,2,1,840,3522,1,0,0,3,840,0,1947,2012,2498,35
372977,3,2,1690,1618,2,0,0,3,1150,540,2014,0,2165,16
310000,3,1,1050,9876,1,0,0,3,1050,0,1953,0,1492,17
538000,3,1,1400,3825,1,0,0,4,1100,300,1904,0,3864,35
1400000,3,2,2550,7200,2,0,2,3,2550,0,1981,2013,2663,35
317000,3,2,1840,5011,2,0,0,3,1840,0,2012,1912,1831,21
702500,3,1,2360,6750,2,0,0,5,1930,430,1926,0,1817,35
565000,4,2,2240,14667,2,0,0,4,2240,0,1989,0,739,25
723000,4,2,2700,4004,2,0,0,3,2700,0,2004,2003,2033,16
766950,3,2,3030,30007,1,0,0,4,3030,0,1992,0,1114,42
682000,3,1,1830,5120,1,0,2,5,1830,0,1903,0,2711,35
325000,3,2,2220,6049,2,0,0,4,2220,0,1990,0,396,18
543000,3,2,2090,7640,1,0,0,3,1360,730,1962,2014,958,36
525000,3,1,1600,6120,1,0,0,3,1600,0,1924,2011,4030,35
364000,4,1,2010,8625,1,0,0,4,1340,670,1957,2001,1216,36
394475,2,1,830,4000,1,0,0,3,830,0,1955,2005,4283,35
316000,4,2,2010,7226,2,0,0,3,2010,0,1995,0,1028,1
339950,3,1,1050,5402,1,0,0,4,1050,0,1906,1990,1426,35
486000,4,2,2150,39449,1,0,0,3,1420,730,1978,0,3528,13
160000,3,1,860,11900,1,0,0,4,860,0,1963,0,2377,18
930000,3,2,3100,20553,1,0,0,3,3100,0,1954,2005,920,36
139000,3,1,1100,17334,1,0,0,3,1100,0,1978,0,2812,1
562000,3,1,1830,8000,1,0,0,4,1830,0,1957,2001,4369,3
299000,2,1,1250,34395,1,0,0,4,1250,0,1950,1983,788,14
511000,3,2,1820,4883,2,0,0,3,1820,0,2005,0,947,17
499000,3,2,2090,42689,1,0,0,3,2090,0,1959,1998,2549,30
356000,3,3,2100,12384,2,0,0,3,2100,0,1980,0,971,40
470000,4,2,2310,14023,2,0,0,3,2310,0,1991,0,967,11
715000,4,2,2060,5649,1,0,0,5,1360,700,1941,0,2783,35
1120000,4,2,4470,60373,2,0,0,3,4470,0,1988,2000,863,42
458000,3,1,1660,7500,1,0,0,4,1060,600,1940,2001,1652,35
966000,5,4,3810,8019,2,0,0,3,3810,0,2008,0,1709,33
305495,3,1,2110,10200,2,0,0,4,2110,0,1966,0,865,32
543000,2,2,2370,217800,1,0,0,3,1600,770,1992,0,302,16
340000,3,2,1970,3716,2,0,0,3,1970,0,1997,0,3462,32
633100,4,2,2470,33305,2,0,0,3,2470,0,1993,0,2269,31
310000,3,1,1480,7830,1,0,0,3,1480,0,1952,2008,1556,36
349950,5,3,2257,10117,1,0,0,3,1363,894,2005,0,2991,34
267800,2,1,700,6000,1,0,0,4,700,0,1949,1985,1261,36
234000,4,2,1630,9010,1,0,0,4,1050,580,1975,0,201,1
740000,4,2,3430,10157,2,0,0,3,3430,0,2000,0,756,19
607500,5,1,2220,6000,1,0,0,3,1420,800,1923,1998,2602,35
223000,3,1,1340,7473,1,0,0,4,1340,0,1973,0,1123,1
400000,2,1,980,2130,1,0,0,4,860,120,1918,1974,3794,35
802000,3,2,2580,13096,2,0,0,3,2580,0,1986,0,3709,31
253000,4,2,2230,4541,2,0,0,3,2230,0,2006,0,2093,9
1058000,4,2,2290,11137,1,0,0,4,2290,0,1955,2009,121,3
300000,3,1,1260,8280,1,0,0,3,1260,0,1946,0,2234,35
625000,4,2,1680,11180,1,0,0,4,1680,0,1966,0,1119,31
707000,4,3,3200,7081,2,0,0,3,3200,0,2004,2003,2273,33
950000,4,2,3320,7644,2,0,0,3,3320,0,1995,0,3589,3
420000,4,2,3040,24123,2,0,0,3,3040,0,1999,0,3355,1
498000,4,2,2270,7375,1,0,0,4,1290,980,1973,0,617,19
450000,3,2,2910,17172,2,0,0,3,2910,0,1989,0,2917,14
955000,5,2,2510,9887,2,0,0,3,2510,0,1972,2002,4034,23
215000,2,1,1240,7200,1,0,0,3,1240,0,1967,2011,3102,40
437000,3,2,2580,5200,2,0,0,3,2580,0,2008,0,4141,32
773000,3,2,2470,3600,2,0,0,3,2470,0,2007,0,922,16
1222500,4,3,4910,9444,1,0,0,3,3110,1800,2007,0,3323,33
256883,3,2,1690,5025,2,0,0,3,1690,0,2003,0,4214,14
592500,4,2,2240,12032,1,0,0,3,2240,0,1983,2009,2098,33
252350,3,2,1650,7352,1,0,0,3,1160,490,1979,2014,618,32
370000,4,2,2710,5880,2,0,0,3,2710,0,1998,2006,590,1
465750,3,1,1260,10350,1,0,0,3,1260,0,1959,1989,1176,3
185000,3,1,1150,8100,1,0,0,3,1150,0,1932,0,469,35
582800,4,2,2550,7636,1,0,0,3,1440,1110,1986,0,1766,33
245000,3,1,1490,6930,1,0,0,4,1490,0,1990,0,456,18
302000,4,1,2020,7865,1,0,0,4,1010,1010,1963,0,10,32
451555,2,1,1320,4520,1,0,1,3,1320,0,1912,1971,3152,35
250000,3,1,1230,10350,1,0,0,4,1230,0,1957,2001,1609,32
255000,4,2,2070,7800,2,0,0,3,2070,0,1989,0,858,14
840000,4,1,2930,11562,1,0,3,3,1670,1260,1947,2012,2906,35
190000,3,1,1090,8520,1,0,0,3,1090,0,1967,2011,2526,14
349950,3,1,1400,7066,1,0,0,3,1400,0,1957,2000,327,35
613000,4,2,1550,4815,1,0,0,3,1550,0,1909,2004,3518,35
300000,3,1,1220,13000,1,0,0,4,1220,0,1955,2009,1455,36
455000,3,2,1870,7344,1,0,0,3,1470,400,1980,0,799,19
335000,3,2,2150,30476,2,0,0,3,2150,0,1991,0,3288,40
197500,3,1,980,3090,1,0,0,3,980,0,1903,2005,3325,35
412500,3,1,1490,8475,1,0,0,4,1490,0,1963,0,3567,31
395300,3,1,1120,7000,1,0,0,3,1120,0,1955,2005,680,3
342400,3,2,1180,9630,2,0,0,3,1180,0,1986,0,4155,17
749400,4,2,3240,20301,2,0,0,3,3240,0,1985,0,1281,31
316500,4,2,2150,6807,2,0,0,4,2150,0,1991,0,304,18
390000,3,2,2240,10800,2,0,0,3,2240,0,1996,0,1108,17
225000,3,2,1400,7384,1,0,0,3,1150,250,1979,2014,2790,32
550000,3,2,1980,40887,1,0,0,4,1980,0,1980,0,3182,31
280000,3,1,1330,20562,1,0,0,3,1330,0,1959,1989,674,27
1255000,4,2,3200,7535,2,0,0,3,3200,0,2006,0,3460,35
575000,2,1,1490,6000,1,0,0,3,1090,400,1946,0,236,35
1000000,5,4,3920,16258,2,0,0,3,2900,1020,1990,2009,2222,3
585000,5,1,2000,3750,2,0,0,4,2000,0,1921,0,2622,35
620000,4,2,2680,9185,2,0,0,3,2680,0,1989,0,2280,16
204700,4,2,1670,9987,1,0,0,3,1670,0,1967,2011,2500,1
695000,4,3,3150,9130,2,0,0,3,3150,0,2001,0,2065,33
689900,4,3,2740,7266,2,0,0,3,2060,680,2003,0,3050,16
375000,4,1,1890,8000,1,0,0,4,1250,640,1960,2001,1816,36
475000,7,3,2870,29699,1,0,0,3,1520,1350,1961,2004,370,35
215000,3,1,1160,10384,1,0,0,4,1160,0,1969,0,2323,21
2100000,4,1,3550,19865,2,0,0,3,3550,0,1962,2002,4085,22
790000,3,1,1790,6117,1,0,2,3,1350,440,1940,1996,1581,35
350000,3,1,1680,250470,1,0,0,4,1070,610,1940,2001,1537,11
695000,3,2,4560,17622,2,0,0,4,3800,760,1986,0,665,33
263000,3,2,1590,7748,2,0,0,4,1590,0,1991,0,2892,14
400000,3,1,1630,10304,1,0,0,5,1630,0,1953,0,1337,36
525000,3,2,2700,7434,2,0,0,3,2700,0,1991,0,523,42
349950,3,2,1700,7496,2,0,0,3,1700,0,1994,0,1529,32
1085000,4,3,3740,12080,1,0,0,3,2000,1740,1988,2000,761,42
744000,4,3,1980,5352,2,0,0,3,1980,0,1941,2005,3126,35
312500,2,1,880,6345,1,0,0,3,880,0,1919,2001,4031,35
240000,3,2,1400,6200,1,0,0,3,700,700,1948,1994,1150,36
495000,4,2,2050,4000,1,0,0,5,1210,840,1941,0,2275,35
580050,3,2,2360,4638,2,0,3,3,2360,0,1996,0,3679,35
640000,4,2,2560,7798,1,0,0,4,1890,670,1947,1988,4265,35
417000,3,1,1340,10224,1,0,0,4,1340,0,1956,0,3018,3
174950,3,1,1060,5200,1,0,0,5,1060,0,1970,0,2335,9
295000,3,1,850,2500,1,0,0,3,850,0,1986,0,3091,35
423000,4,1,1880,7303,1,0,0,3,1010,870,1976,0,95,19
839000,3,1,1230,12305,1,0,0,3,1230,0,1955,1990,202,3
343000,4,1,2290,10290,1,0,0,3,1340,950,1960,2012,2450,35
467000,3,1,1660,6582,1,0,0,5,1000,660,1946,0,419,35
